,0,1
2780,但是没有了灰尘的烦恼，,0
2781,这个焦段用途是最广的。,0
2782,实际上，,0
2783,单反数码机，,0
2784,有些场合更换镜头是致命的。,0
2785,4. 配了电子取景器，,2
2786,可以当它是单反了，,0
2787,电子取景器对于RX1，,0
2788,我认为是必须的，,0
2789,这个东东里面各项数据都有，,0
2790,还有电子水平仪。,0
2791,镜里观察到的就是直接成像的效果。,0
2792,至于蔡司的光学取景器，,0
2793,我认为就是一个摆设。,0
2794,5. 镜头自动对焦，,2
2795,还是很快的。,0
2796,这比徕卡M9要实用多了，,0
2797,当然和佳能1D和尼康D3、D4比，,0
2798,那可差多了，,0
2799,毕竟价位不一样。,0
2800,接下来谈谈缺点：,0
2801,1. 配件不多，,1
2802,而且定价太高了，,1
2803,相信不久的将来，,0
2804,韩国的、中国的配件相继会面世。,0
2805,2. 一块电池只能拍200多张，,1
2806,外拍要带够N块电池。,0
2807,3. 软件不太好使，,1
2808,"我用的是Lightroom,",0
2809,必须要4.3的版本才能打开RX1，,0
2810,而且使用速度狂慢（我用的是苹果一体机）。,1
2811,4. 电子取景器有时滞，,1
2812,当你需要拍下一个画面时，,0
2813,上一幅画面尚留在取景器中，,0
2814,你需要点一下快门才能消失，,0
2815,不方便。,0
2816,5. 录像按钮，,1
2817,摆放位置不合理，,0
2818,随时会误碰。,0
2819,"一种机器,",0
2820,"总有优缺点,",0
2821,关键看你怎么把它发挥到极致.,0
2822,sony香港刚刚从日本拿到了几台rx1，,0
2823,邀请它的会员去试用，,0
2824,很幸运地成为了第一批试用者。,0
2825,接下来谈一下感受哈，,0
2826,容我整理下思绪。,0
2827,图实在太大了，,0
2828,rx1的raw有25m大小，,0
2829,上图有点儿麻烦啊...,0
2830,大家有什么想问的说出来吧，,0
2831,Q形式比较好~,0
2832,外置光学取景器，,0
2833,外置电子取景器，,0
2834,拇指手柄，,0
2835,遮光罩都有试用了~,0
2836,sony hk很厚道，,0
2837,之前10月试用新nex的时候就有赠品，,0
2838,这次试用rx1也不例外~,0
2839,希望大陆的sony多多学习啊,0
2840,先说下有朋友关心的外置ovf，,2
2841,骚是绝对骚的，,0
2842,小蓝标亮瞎一片，,0
2843,但是真用起来，,0
2844,个人感觉一般，,0
2845,用ovf的时候屏幕并不会停止工作，,0
2846,而且不知道为啥，,0
2847,用ovf的时候快门声音很怪，,1
2848,不是很好听。,0
2849,得说二者相比起来，,0
2850,个人反而更喜欢外置的evf。,0
2851,值得一赞的是rx1的拇指手柄，,2
2852,这个需要另外购买，,0
2853,用起来灰常舒服，,0
2854,是为了便于用家单手持机拍摄的。,0
2855,很好用，,0
2856,而且其实技术含量不高，,0
2857,估计rx1流行起来以后淘宝上会出来一大堆仿造的呵呵,0
2858,画质素质不俗，,2
2859,这是肯定的，,0
2860,全片幅外加zeiss镜，,0
2861,2430万像素，,0
2862,和a99的cmos比似乎就少了102点相位对焦点，,1
2863,在试用的屋子里也有rx1 photo gallery，,0
2864,很赞。,0
2865,值得一提的是rx1的movie功能也很好的。,2
2866,操控上，,0
2867,用屏幕取景的时候感觉包括声音什么的都有点像nex，,0
2868,但是rx1的操控感觉甚至要胜过nex7的，,2
2869,模式转盘，,0
2870,曝光补偿转盘，,0
2871,c键，,0
2872,以及和5n很像的机背转盘，,0
2873,ael键，,0
2874,机身前面的对焦模式拨杆....,0
2875,操控绝对是蛮专业的。,2
2876,说到镜头，,0
2877,其实和contax g一样，,0
2878,它的光圈要通过在镜头上的光圈环来调整，,0
2879,光圈范围是2-22，,0
2880,但是比g头好的是，,0
2881,他可以1/3档的调整，,0
2882,即是2-2.2-2.5-2.8....,0
2883,实用感觉就是很流畅，,0
2884,还有几个试用者也表示这个光圈环很是舒服。,2
2885,同时最近对焦距离是0.2m，,0
2886,因此是有maro功能，,0
2887,镜头上还有一个环，,0
2888,就是调整对焦范围的，,0
2889,"一个是0.2-0.35m,",0
2890,另一个是0.35-无穷远，,0
2891,怎么用相信大家能想象的出~,0
2892,暂时说这么多，,0
2893,慢慢等我上图，,0
2894,慢慢编辑,0
2895,RX1使用感受及问题,0
2896,1，对焦速度问题，,2
2897,其实速度是很快的，,0
2898,但是在光线一般的情况下有50%的几率拉风箱,0
2899,2，S档有问题，,1
2900,S档里默认光圈是F4，,0
2901,要等ISO跳到设置上限，,0
2902,然后曝光不够的情况下才会跳到F2.8和F2，,0
2903,这个怎么解决？,0
2904,能不能优先光圈变大，,0
2905,曝光不够才跳ISO？,0
2906,因为抓拍的时候没有时间去设定曝光，,0
2907,既然F2和F8画质差不多，,0
2908,那应该优先大光圈才对吧,0
2909,其他地方基本都满意，,0
2910,特别是手感真好,2
2911,s90使用感受,0
2912,关注了很久小数码，,0
2913,"纠结于LX3、GRDIII、G11,",0
2914,还是s90?,0
2915,最后，,0
2916,还是上了s90。,0
2917,无它，,0
2918,喜欢它的小巧而已。,0
2919,最喜欢和可赞的是他的操作性，,2
2920,旋转环设计，,0
2921,整体操作非常方便；,2
2922,旋转环非常方便的在28、35、50、85等焦段变换，,2
2923,对于拍摄人物特写，,0
2924,掌握视觉非常方便。,0
2925,不喜欢闪光灯的设计，,1
2926,不是手工按压收回去，,0
2927,而是软件控制收缩，,0
2928,很担心容易坏。,0
2929,好在，,0
2930,我一般不用闪光灯，,0
2931,直接设置成闪光灯关闭，,0
2932,免得碍事。,0
2933,不满的是反映速度，,1
2934,感觉拍小孩经常滞后，,0
2935,把iso调高了，,0
2936,成像质量又下降。,0
2937,这一点很不爽。,0
2938,如果不是抓拍的话，,0
2939,应该还不错。,0
2940,不管怎么说，,0
2941,偶尔用一用，,0
2942,享受一下高度便携性的乐趣吧。,2
2943,RX100入手！,0
2944,顺便说下和尼康J1以及NEX7，,0
2945,富士X10的对比感受,0
2946,看了很多RX100的帖子，,0
2947,也一直在注意这个口袋神器，,0
2948,终于还是从官网定了一个，,0
2949,尽管手里的玩具足够多了。,0
2950,我主要是用来拍下风景和接观鸟镜拍鸟，,0
2951,以前担心这小机器的CMOS只有1寸，,0
2952,高感和画质不行。,0
2953,因为之前的尼康1的画质堪称垃圾，,1
2954,但是对焦速度够快够准，,2
2955,色彩还行，,2
2956,像质锐利，,2
2957,也就忍了。,0
2958,NEX-7和ZEISS 24/1.8像质好是好，,2
2959,不过换镜头麻烦，,0
2960,对焦慢。,1
2961,RX100给了我一个均衡的理由：,0
2962,画质，,0
2963,携带，,0
2964,外观，,0
2965,对焦的平衡点。,0
2966,最后下决心购买还是因为看了这日本人的博客：,0
2967,他用RX100结合KOWA的次顶级单筒KOWA 774XD也能拍出解析度极高的照片，,0
2968,因此毫不犹豫官网下单，,0
2969,定之！,0
2970,今天机器到手，,0
2971,手感极好（可惜真是太小了，是个袖珍的杀器）。,2
2972,全铝合金的机身真是极有质感！,2
2973,初看真是小，,0
2974,比IPHONE还要短些！,0
2975,没有开机的体积真是小得可以，,2
2976,另外各个按键也是袖珍级别的。,0
2977,比起前不久玩的朋友的佳能1D X，,0
2978,RX100真是小玩具一样！,0
2979,但是打开机以后，,0
2980,不一样了！,0
2981,全黑的机身加上蔡司小蓝标，,0
2982,伸出来的突兀的相对巨大的镜头，,0
2983,以及蔡司镜头的SONNAR*T标识，,0
2984,让它站在微单旗舰NEX-7旁边气场也不落下风。,0
2985,先看看图！,0
2986,X100现在价格很好，,2
2987,终于选择入啦，,0
2988,附上使用感受,0
2989,第一次看到X100的时候感觉很漂亮，,0
2990,长的很复古，,0
2991,但是就是太贵了，,0
2992,现在价格很好，,0
2993,终于选择入手啦。,0
2994,买到也是一次摸到实物，,0
2995,刚上手觉得操作特别困难，,1
2996,和以往的相机有点不一样，,0
2997,怎么取景怎么拍照突然都不会了，,0
2998,但渐渐的就习惯了。,0
2999,下面是我拼装好以后的效果。,0
3000,xz-1和lx5今天一起到家啦，,0
3001,发几张杂偏，,0
3002,顺便说说自己的感受,0
3003,xz-1在光线好的时候表现非常强，,2
3004,可以说在DC里数一数二，,0
3005,色彩偏暖，,2
3006,配合1.8大光圈，,0
3007,太阳下拍人像非常有优势,2
3008,lx5在晚上，慢门小光圈，,2
3009,才是他的强项，,0
3010,色彩冷，,2
3011,适合大场面,0
3012,富士X-Pro1一些印象，,0
3013,细节和感受，,0
3014,希望对大家的选择有帮助,0
3015,Fuji X-Pro 1,0
3016,1.做工不错，,2
3017,但体积不小，,1
3018,明显比X100大、宽,0
3019,2.镜头不小，,2
3020,做工不错，,2
3021,18MM那个镜头体积跟机身较合适,0
3022,3.按键布局很紧凑，,2
3023,没有闪光灯,1
3024,4.光圈环在镜头上，,0
3025,镜头上有A档,0
3026,5.光圈值会显示在取景器内,0
3027,6.切换到手动对焦模式，,0
3028,手感不错,2
3029,7.切换取景器模式没啥变化,0
3030,8.单手可去掉镜头,0
3031,9.用SD卡，,0
3032,但强烈建议，,0
3033,注意，,0
3034,非常强烈的建议，,0
3035,用高速卡,0
3036,10.外接闪光灯真TM丑...,1
3037,11.取景器可以外接镜片，,0
3038,对应近视眼和远视眼用户,0
3039,12.后边有个滚轮，,0
3040,调整比较方便,0
3041,13.机内可调整选项不少，,0
3042,滤镜增加，,0
3043,甚至有负片滤镜,0
3044,14.操作系统界面更新，,2
3045,比X100成熟,0
3046,15.反应速度比X100有较大提高,2
3047,16.换镜头时候请注意进灰问题,0
3048,17.镜头后组距离感光元件极近,0
3049,18.取景器切换时候会有遮挡,1
3050,19.机内可以自行设定镜头焦段，,0
3051,难道是为转接服务？,0
3052,昨天入了Fuji X100，,0
3053,说说感受,0
3054,大概关注了这台相机有一个多月了，,0
3055,说实话在论坛上看到对它的评论都是褒贬不一，,0
3056,自己心里一直没底。,0
3057,上周试了一次机，,0
3058,昨天又试了一下午最终决定买下，,0
3059,谈谈感受。,0
3060,x100让我下决心买它的原因：,0
3061,1. 成像很好，,2
3062,色彩表现也符合我的口味，,2
3063,个人觉得直出JPG非常锐。,0
3064,2. ISO表现优秀，,2
3065,1600都没问题，,0
3066,配合大光圈用着太舒服了。,0
3067,3. 混合取景器，,2
3068,这个很有意思也很好用，,0
3069,眼睛不用离开取景器能完成所有基本设置。,0
3070,4. 快门声音，,2
3071,在菜单里关掉快门音量以后，,0
3072,我在室外环境要把耳朵贴着取景器才能听到快门声，,0
3073,扫街抓拍很安心。,0
3074,5. 外形，,2
3075,重量，,2
3076,手感都没啥可说的，,2
3077,按键的设置个人觉得很科学。,2
3078,1. 开机慢 大概2，3秒以上，,1
3079,用的是8G高速卡。,0
3080,2. 自动对焦较慢，,1
3081,但可以接受，,0
3082,如果快些会更好。,0
3083,手动对焦更慢一些，,1
3084,但我几乎不用。,0
3085,3. 存取慢，,1
3086,只拍JPG会快很多。,0
3087,4. 微距自动对焦较慢，,1
3088,但可以接受。,0
3089,5. 价钱不算低，,1
3090,9K左右（原厂皮套和遮光罩），,0
3091,如果能便宜个1.5K会更好 ：）,0
3092,本人只是菜鸟，,0
3093,写的非常主观，,0
3094,只是希望能对打算买x100的朋友有所帮助，,0
3095,各位高手如果觉得写的不对还请见谅。,0
3096,稍后上机器照片。,0
3097,感受现在强大的手机照相、摄像功能，,0
3098,三星i9100的一些片子,0
3099,近得三星i9100一部，,0
3100,联通合约机。,0
3101,一直对手机照相、摄像不感冒的我第一次被吸引住，,0
3102,因为我一直认为数码产品各司其职，,0
3103,手机就是手机，,0
3104,强调那么多领先的功能没有必要。,0
3105,如今拿到这部“强大”的双核安卓手机在把玩里被吸引了。,0
3106,1，居然带简单的手动模式，,2
3107,可以光圈、快门和M挡拍摄，,0
3108,但限于镜头焦段的限制，,0
3109,和手里那台三星WB650比起来先输一筹，,0
3110,但人家使手机。。。。。,0
3111,2，最大光圈F2.6，,0
3112,"最低ISO 40,",0
3113,而且ISO 400的噪点控制居然比WB650强大的多，,2
3114,我的WB650就是最小ISO 80的暗部噪点也清晰可见，,1
3115,可人家是手机。。。。,0
3116,3，带1920x1080的高清摄像，,2
3117,效果高于WB650的720，,2
3118,噪点也低，,2
3119,内置16G+外置32G扩展，,0
3120,还是人家JS送的卡。。,0
3121,郁闷，，,0
3122,人家是手机啊。。。。,0
3123,尼康S9100使用感受,0
3124,我的S9100是在网上买的，,0
3125,在网上购物多了现在也比较放心，,0
3126,下单几天后相机就送到了手中。,0
3127,具体参数锐意或京东商城相关页面上都有，,0
3128,主要是背照式CMOS，,0
3129,25mm-450mm光变，,0
3130,高亮LCD显示屏。,0
3131,使用半个月下来，,0
3132,总体比较喜欢。,0
3133,优点：,0
3134,1.开机速度快。,2
3135,2.广角端变形控制好，,2
3136,长焦端成相可接受。,2
3137,3.还原光影变化可接爱，,2
3138,这点进步大。,0
3139,4.导入照片自动识别，,0
3140,已导入的不再导入。,0
3141,5.做工很好。,2
3142,缺点：,0
3143,1.快门延时稍长，,1
3144,按下快门可能已成相，,0
3145,但存入照片有延时，,0
3146,期间不能按快门。,0
3147,2.手动对焦有bug，,1
3148,重启后不能手动。,0
3149,奥林巴斯XZ-1一组照片和拍摄感受,0
3150,奥林巴斯XZ-1买来已有二周了，,0
3151,拍了一些照片，,0
3152,有些拍摄感受，,0
3153,和大家交流一下。,0
3154,优点方面：,0
3155,1.镜头确实比较强，,2
3156,大光圈的虚化效果非常好。,2
3157,2.机内直接出片画质不错，,2
3158,也很锐，,0
3159,和RAW转换差别不大。,0
3160,3.弱光下大光圈加上防抖，,0
3161,手持拍摄的成功率很高。,0
3162,4.对焦速度很快,2
3163,不足之处：,0
3164,1.光线不好时画质下降的明显，,0
3165,夜景画质很一般。,1
3166,2.11个对焦框太大了，,1
3167,有时不能精通选择对焦点。,0
3168,3.镜头方面也有不足的地方，,1
3169,主要是：最小光圈只到F8；,1
3170,抗眩光太差，,0
3171,可能与镜头口径比较大有关吧(在DC中算比较大了)。,0
3172,5.电池续航能力一般,1
3173,我的感觉是XZ-1更适合进行微距、室内摄影，,0
3174,风景摄影表现一般，,1
3175,镜头素质比较高，,2
3176,机身中CCD配不上这枚镜头。,0
3177,[2011-03-31 14:52 补充如下],0
3178,1.试用了一段时间，,0
3179,觉得电池续航能力很一般，,1
3180,不知别人相机是否这样。,0
3181,2.艺术效果拍摄时拖尾严重，,1
3182,不太可能是处理器运算速度太低，,0
3183,机内软件可能有问题。,1
3184,尼康P300使用感受,0
3185,P300的做工较为出色，,2
3186,机身接缝紧密。,2
3187,前部哑光磨砂喷漆，,2
3188,低调沉稳，,0
3189,尤其配合黑色版本更符合准专业用户通常的喜好。,0
3190,P300的体型很小，,2
3191,三围尺寸为103 x 58 x32 mm，,0
3192,略大于索尼WX1的尺寸，,0
3193,重量电池+卡+相机=188克，,0
3194,但拿在手里稍轻，,0
3195,与IPHONE4接近。,0
3196,ET的WX1机身实拍图，,0
3197,机身按键基本合理,2
3198,尼康P300，,0
3199,使用一块92万像素 3.0英寸的液晶屏显示效果不错，,2
3200,但户外最高亮度下中午下，,0
3201,亮度还是偏低。,1
3202,入手G1X的简单感受,0
3203,G系列原来有过G10，,0
3204,家里人挺喜欢，,0
3205,看到香港G1X出来，,0
3206,今天下午去买了一个，,0
3207,简单把玩了一下。,0
3208,个头：不小，,0
3209,一般口袋是放不下的；,0
3210,做工：一般，,1
3211,不如GXR。,0
3212,机壳的主体应该是金属壳，,0
3213,机顶是塑料的，,0
3214,机身缝隙稍大。,1
3215,操控：,0
3216,还算习惯，,0
3217,貌似只有一个自定义键。,0
3218,p.s. :还是GXR的操控好~~,2
3219,镜头：,0
3220,镜头口有螺圈，,0
3221,不知道能不能装滤镜，,0
3222,试过46mm大了点，,0
3223,40.5mm的小了点，,0
3224,有可能是43mm的，,0
3225,改天买个43转接环试试看。,0
3226,官方说法是要用滤镜转接器转接FC DC58C 转接58mm。,0
3227,现在空气污染厉害，,0
3228,灰尘多，,0
3229,没滤镜可不敢到处扛着跑。,0
3230,对焦：,0
3231,电子变焦，,2
3232,比M43主流套头的手动变焦还是轻松不少。,0
3233,对焦距离比之前看介绍的20cm更大，,0
3234,估计接近30公分，,0
3235,焦距越远，,0
3236,最近对焦距离也越远,0
3237,屏幕：,0
3238,对焦速度：一般。,1
3239,OVF：没什么用处。,1
3240,成像效果：还成。,2
3241,对强光源的处理不好，,1
3242,看来还是要上环，,0
3243,加镜价格：苏宁镭射、丰泽、百老汇、天祥、永成报价都是5980，,0
3244,送保护贴和包和8G卡，,0
3245,我在星际城市三楼的cam2买的，,0
3246,5880港币送卡登仕保护贴、副厂电池、不值钱的小包、小小三脚架（最多值10块？），,0
3247,8g的创见卡，,0
3248,送的加起来应该差不多也值个百来块吧。,0
3249,各家店货都不多。,0
3250,等货源充足了，,0
3251,估计有些小店会把价格降下来一些。,0
3252,昨天摸了X10真机，,0
3253,谈点感受,0
3254,昨天在大拇指广场摸了X10真机，,0
3255,谈点感受,0
3256,优点：,0
3257,1、之前也摸过X100，,0
3258,感觉X10菜单比X100合理，,2
3259,没那么乱,0
3260,2、有人脸对焦了,2
3261,3、变焦阻尼手感还行，,2
3262,最短是在35-50之间，,0
3263,镜头部分颇有金属感，,0
3264,机身手感一般,1
3265,缺点：,0
3266,1、感觉开关拧到28mm距离过长，,1
3267,拧到28mm－35mm位置继续往下拧就要松开手再拧一次，,0
3268,其实只要把阻尼做好了根本不必离那么远，,0
3269,还有就是开关位置附近感觉有旷量,0
3270,2、单点对焦试了几张，,1
3271,有跑焦，,0
3272,不明白怎么回事,0
3273,3、噪点控制一般，,1
3274,现场为了让画面看上去干净，,0
3275,几台机器都调成了曝光补偿+1，,0
3276,咋一看很好，,0
3277,调回0后也就这样了,0
3278,4、光学取景器聊胜于无，,1
3279,由于里面一片空白，,0
3280,实际拍摄根本没意义，,0
3281,要是EVF就好了,0
3282,5、防抖没有想像中管用,1
3283,玩了十五分钟左右，,0
3284,就这些感受，,0
3285,觉得自己不会买,0
3286,昨天入咯6D，,0
3287,说说感受，,0
3288,GPS和wifi功能真不错，,2
3289,GPS和wifi功能真不错，,2
3290,ISO，对焦，画质etc,0
3291,再说说具体感受吧，,0
3292,高感太夸张了。。。,2
3293,12800，,0
3294,不是太暗德地方，,0
3295,噪点也不明显，,2
3296,还可以扩展。。。。,0
3297,10W ISO，,0
3298,不知道能用到不，,0
3299,也没试,0
3300,对焦点不行啊。。。,1
3301,原来用550D的，,0
3302,感觉9点还好，,0
3303,这11点全挤在中间啊。。。,0
3304,拍人都逼我对焦重构图啊。。。,0
3305,135L这景深伤不起。,1
3306,对焦倒是利索的很，,2
3307,至少我现在只有一个135L是这样。,0
3308,准不准没咋试，,0
3309,下次继续作业说。,0
3310,和朋友的60D对比了下，,0
3311,机身没太大区别，,0
3312,其实我觉得60D那个翻转屏挺好，,2
3313,不过我有wifi+GPS哈哈哈,0
3314,LEICA M 试用感受（2）,0
3315,接着上次的来说，,0
3316,先说一下徕卡M的外观，,0
3317,LEICA M依旧延续了徕卡M系列机器的经典外观，,2
3318,机器分为银色和黑色两款，,0
3319,机身前面红色的可乐标仍然醒目，,0
3320,旁边是一个大写的M，,0
3321,在取景窗的旁边少了取景框线的采光窗，,0
3322,"多了一个峰值对焦按钮,",0
3323,整体感觉就是简洁；,0
3324,背面的变化相对于M9来说有不小的变化，,0
3325,1、屏幕增大,2
3326,2、增加LV键(前文也详细的提到)，,0
3327,3、拨轮的设计。,0
3328,INFO键和十字方向键的单独位置。,0
3329,徕卡M重量为680克比M9（585克）略重，,0
3330,手感更好。,2
3331,1、 拨轮的设计，,2
3332,个人感触最深的就是拨轮凸起的设计，,0
3333,这样增加了握持手感，,0
3334,非常的人性化，,0
3335,拨轮的功能有操控菜单选择、和峰值对焦按钮配合用来设定曝光值、使用峰值对焦功能时可以放到画面、可以放大照片。,0
3336,2、 INFO键的使用，,0
3337,如果一直按着INFO键，,0
3338,可以显示出电池的剩余量，,0
3339,SD卡的剩余量以及相机的一些基本参数，,0
3340,在回看照片时按INFO键时，,0
3341,按第一次出现直方图，,0
3342,再按一次直方图消失，,0
3343,画面提示局部曝光过度或者曝光不足（蓝是为曝光不足，红色为过曝区域）这个设计非常的棒，,0
3344,第三次按则会出现照片的参数，,0
3345,INFO键是一个非常有用的键。,2
3346,3、 电子取景器的使用：LEICA M 可以外接EVF2电子取景器，,0
3347,能和LEICA X2通用，,0
3348,这点对有徕卡X2相机想入LEICA M的朋友是一个好的消息，,0
3349,如果使用实时取景拍摄的话，,0
3350,这个电子取景器非常有必要加上去，,2
3351,用电子取景器1、有镜头感，2、方便构图，3、省电。,0
3352,4、 LEICA M电池：电池的改变不小，,0
3353,徕卡M和M9的电池不再通用，,0
3354,M的电池型号是BP-BLS2电池容量是1800mA 7.4V，,0
3355,由于徕卡M软件的优化，,0
3356,电池续航能力还不错，,2
3357,在这顺便说一下电池的充电方式和保养：,0
3358,徕卡M的新电池要充分的充电和放电（用相机把电量耗干）两到三次，,0
3359,这样才能充出其最高电量，,0
3360,这样的充分充电和放电操作应该在正常充放电25次后再重新执行一次，,0
3361,基本上所有的电池都是会在充放几百次后，,0
3362,寿命减短。,0
3363,5、 连拍：徕卡M最快连拍是3张每秒，,0
3364,第一次拍摄时会以较快的速度至少连拍8张，,0
3365,后面的连拍频率会变慢，,0
3366,这和相机的处理器，,0
3367,自身内存还有存储卡的速度有关。,0
3368,上面说的连拍情况是在相机ISO200，,0
3369,照片格式是JPEG精细的状态下拍摄所能达到的，,0
3370,如果调成DNG格式，,0
3371,速度就慢下来。,0
3372,6、 白平衡：徕卡M里面提供了十种白平衡模式（自动、日光，多云，阴影等等等等），,0
3373,这些都没什么可说的，,0
3374,现在的每台相机里面都有这样的白平衡，,0
3375,值得一说的就是色温的设定，,2
3376,徕卡M的色温可以从2000K到13100K，,0
3377,在这个区间几乎涵盖了所有实际存在的色温；,0
3378,如果真的把白平衡玩明白了，,0
3379,基本上称得上高手了，,0
3380,白平衡需要不停的去试着拍，,0
3381,才能搞明白里面的东西是怎么回事。,0
3382,7、 ISO：说完白平衡后，,0
3383,自然而然的就要说一下ISO了，,0
3384,LEICA M的ISO是200--6400，,0
3385,徕卡M9的感光度在800的时候也只能说勉强凑合看，,1
3386,但是徕卡M在3200的情况表现依旧那么给力，,0
3387,我的观点还是ISO的事就交给相机自己处理吧！,0
3388,8、 取景窗：徕卡M的取景框还是0.68倍，,0
3389,但是里面的焦距线框边了，,0
3390,变成电子形式的了，,0
3391,现在保留了经典的白色，,0
3392,添加了红色，,0
3393,添加红色是为了在颜色浅的情况下更好的使用。,0
3394,9、 GPS功能：由于中国的国情原因GPS功能无法使用，,0
3395,即使能使用也需要加一个多功能手柄。,0
3396,10、 快门声：在体验徕卡M时最想让我吐槽的就是它的快门声了，,1
3397,没有徕卡M9快门声的清脆，,2
3398,发出来的是一种沉闷声，,0
3399,听起来有点不爽。,0
3400,总结：徕卡M给人更多的是一种惊喜！,0
3401,"昨晚到了内罗毕,",0
3402,今天一早就去了内罗毕国家公园.,0
3403,"我这次带的器材多为新买的,",0
3404,只有Nikon D700机身是熟门熟路.,0
3405,"玩得很开心,",0
3406,但照得一塌糊涂.,0
3407,"富士机不熟,",0
3408,没有多拍;,0
3409,"Nikon的镜头是新的,",0
3410,也没有用好.,0
3411,"主要原因是手不稳,",0
3412,"650mm等效焦距没有对付好,",0
3413,片子都不实.,0
3414,富士机表现尚好.,0
3415,镜头质量是高于其它厂的.,2
3416,"JPE直出很好,",2
3417,"RAW处理我很不熟悉富士的软件,",0
3418,以后再评价.,0
3419,"但第一感觉不如Nikon的CaptureNX,",0
3420,同Canon的差不多.,0
3421,"X-E1机宽容度很好,",2
3422,"今天反差大,",0
3423,但天空基本没有过曝.,0
3424,对焦很快.,2
3425,"在Safari的车上很颠簸,",0
3426,但结果没有什么虚的.,0
3427,当然同Nikon的650mm比不是很公平.,0
3428,"如果我用Nikon的24-120/4G,",0
3429,效果应该也不错.,2
3430,"X-E1机身很小,",1
3431,手柄也太小.,1
3432,野外用有抓不牢的感觉;,0
3433,"富士的Panorama非常差,",1
3434,同Sony不在一个档次.,0
3435,"拍的时候不是说我转得太快,",0
3436,就是太慢.,0
3437,接图的效果也不如Sony.,1
3438,用D700+长焦;,0
3439,富士+广角的搭配很好.,0
3440,"各取所长,",0
3441,"重量对Safari来说也还可以接受,",0
3442,因为都是在车里.,0
3443,"下周末要去真的Safari了,",0
3444,"但愿到时我对富士机和Nikon头都用熟了,",0
3445,再拍不出好片就怪天气.,0
3446,尼康D7100对比D7000使用感受,0
3447,我所在的小城关于器材的更新也迟于大城市，,0
3448,但这没有影响到我的激情。,0
3449,2010年下半年，,0
3450,D7000刚上市的时候，,0
3451,我就买进了全市第一台18-105套机（9800元），,0
3452,今年年前，,0
3453,我预感到nikon要出aps新品，,0
3454,便把D7000卖了，,0
3455,D7100上市的时候，,0
3456,我又以7800单机身价格买进。,0
3457,D7000我使用了2年半，,0
3458,快门按了5万次，,0
3459,应该说我对这个机器非常了解，,0
3460,现在使用了D7100三周，,0
3461,初步谈谈体会，,0
3462,给要升级的人一点参考。,0
3463,先说哪些地方不好：,0
3464,1、外观变丑了。,1
3465,旧机的线条非常的有棱有角，,0
3466,有尼康传统的味道，,0
3467,红色的三角裤很精神，,0
3468,可新机把整个上部都做得浑圆，,0
3469,裤衩也变成了腰带，,0
3470,感觉有点向佳能靠近，,0
3471,这令我有些不爽。,0
3472,2、左侧的接口布局有了改变，,1
3473,普通usb线插不进去了，,0
3474,要用尼康的专用线，,0
3475,这有点坑爹，,0
3476,外盖分成了三部分，,1
3477,看上去没有原来的两个盖简洁，,0
3478,摸上去也有点单薄，,0
3479,虽然增加了接口。,0
3480,3、去掉了金刚屏有点不习惯，,0
3481,现在的屏幕裸露在外，,1
3482,令人担心划伤。,0
3483,4、视频拨杆去掉了，,0
3484,改成了位于下部的按键，,0
3485,其实拨杆真的很好用，,2
3486,很有操控感，,0
3487,现在的按键用起来不爽。,1
3488,5、快门触感变深。,1
3489,旧机轻触快门对焦都可能将快门释放，,0
3490,现在对焦后再深深按下，,0
3491,快门才释放，,0
3492,给人的感受是觉得机器迟钝了一点，,0
3493,主观上觉得快门时滞变长了（但实际没有变）。,0
3494,6、raw格式连拍坑爹。,1
3495,一旦你将机器设定为raw连拍，,0
3496,就是悲剧的开始，,0
3497,"你只有一秒钟的机会,",0
3498,连拍超过7张后就开始卡机变成约三张每秒的慢速连拍，,0
3499,只见后面的绿灯一直在亮，,0
3500,机器跟不过来。,0
3501,除非你用jpg格式可以高速连拍大几十张。,0
3502,7、底部材料没有改进，,1
3503,旧机就存在这个问题，,0
3504,底部没有皮面，,0
3505,导致机器和三脚架快装板之间的摩擦力小，,0
3506,容易滑动，,0
3507,新机仍然没有解决这个问题。,0
3508,8、和d7000的电池盒居然不通用。,1
3509,吗的同一系列的机器凭什么盒子不通用，,0
3510,你做的通用一下会死啊！,0
3511,以前d700的盒子都和d300通用，,0
3512,凭什么7000和7100不通用？,0
3513,9、塑料前脸仍然没有升级成合金材料。,1
3514,10、左上角的拨盘看上去仍然很幼稚，,1
3515,"现在多出来的锁定键做的太q,",1
3516,一点都不好看。,0
3517,再说主观感受哪些地方得到提升：,0
3518,1、持握感提升明显，,2
3519,旧机手握时稍显单薄，,0
3520,新机持柄变厚变圆，,2
3521,握感和d300差不多。,0
3522,2、成像显著提升。,2
3523,旧机拍风光总觉得象素不够用，,0
3524,经不起裁剪，,0
3525,现在的清晰度很好，,2
3526,达到了aps画幅清晰度的顶峰。,0
3527,还有配合300/4定焦可以勉强打鸟（穷人打鸟最佳配置），,0
3528,裁切画面后，,0
3529,效果还不错。,2
3530,值得一提的是视频清晰度也得到提升，,2
3531,视频画面很棒并且还可以1.3dx裁切。,2
3532,3、对焦变得很爽了。,2
3533,现在是51点自用对焦，,0
3534,尤其是1.3dx裁切时，,0
3535,焦点布满整个画面，,0
3536,追焦很到位。,2
